CRAWL_TS,COUNTRY_VAL,PARTNER,PRODUCT_NAME_VAL,MONTHLY_INSTALMENT_AMT,INSTALMENT_MONTH
2025-10-03T17:20:51Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,120.75,12
2025-10-03T17:20:52Z,Australia,Partner A,iPhone 16e 256GB,49.95,24
2025-10-03T17:20:53Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-03T17:20:57Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-10-03T17:20:57Z,Australia,Partner A,AirPods 4,9.12,24
2025-10-03T17:20:57Z,Australia,Partner A,iPhone 16e 512GB,43.02,36
2025-10-03T17:20:57Z,Australia,Partner A,AirPods 4,,36
2025-10-03T17:21:00Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,34.69,36
2025-10-03T17:21:05Z,Australia,Partner A,iPhone 16e 128GB,83.25,12
2025-10-03T17:21:10Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-03T17:21:19Z,Australia,Partner A,iPhone Air 1TB,72.19,36
2025-10-03T17:21:24Z,Australia,Partner A,iPhone 15 Pro 1TB,95.79,24
2025-10-03T17:21:38Z,Australia,Partner A,iPhone 16e 512GB,129.08,12
2025-10-03T17:21:39Z,Australia,Partner A,iP 17 PM 512GB,72.19,36
2025-10-03T17:21:45Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,34.69,36
2025-10-03T17:21:47Z,Australia,Partner A,iPhone 17 256GB,116.58,12
2025-10-03T17:21:47Z,Australia,Partner A,iPad (A16) 128GB,23.58,36
2025-10-03T17:22:01Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-10-03T17:22:04Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-03T17:22:04Z,Australia,Partner A,iPhone 15 Pro Max 256GB,48.57,36
2025-10-03T17:22:09Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,120.75,12
2025-10-03T17:22:10Z,Australia,Partner A,iPhone 16 256GB,60.37,24
2025-10-03T17:22:11Z,Australia,Partner A,iPhone 16 128GB,34.69,36
2025-10-03T17:22:16Z,Australia,Partner A,iPhone 15 Pro Max 1TB,229.08,12
2025-10-03T17:22:19Z,Australia,Partner A,iPad Pro 11-inch (M4) 256GB,85.37,24
2025-10-03T17:22:19Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,34.69,36
2025-10-03T17:22:20Z,Australia,Partner A,iPad (A16) 128GB,35.37,24
2025-10-03T17:22:21Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,104.08,12
2025-10-03T17:22:21Z,Australia,Partner A,iP15P 128,38.85,36
2025-10-03T17:22:24Z,Australia,Partner A,iPhone 15 Pro 256GB,158.25,12
2025-10-03T17:22:26Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-03T17:22:26Z,Australia,Partner A,iPhone 15 Pro Max 256GB,48.57,36
2025-10-03T17:22:27Z,Australia,Partner A,iP 17 PM 256GB,61.08,36
2025-10-03T17:22:32Z,Australia,Partner A,iPhone 15 Pro Max 512GB,87.45,24
2025-10-03T17:22:33Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,74.95,24
2025-10-03T17:22:34Z,Australia,Partner A,iPhone 16 128GB,34.69,36
2025-10-03T17:22:37Z,Australia,Partner A,iPhone 16 256GB,120.75,12
2025-10-03T17:22:37Z,Australia,Partner A,iPad Pro 11-inch (M4) 512GB,99.95,24
2025-10-03T17:22:39Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-10-03T17:22:44Z,Australia,Partner A,iP 17 PM 1TB,249.91,12
2025-10-03T17:22:45Z,Australia,Partner A,iPhone 16 256GB,60.37,24
2025-10-03T17:22:46Z,Australia,Partner A,iPhone 16 256GB,120.75,12
2025-10-03T17:22:47Z,Australia,Partner A,iPhone 16 512GB,74.95,24
2025-10-03T17:22:48Z,Australia,Partner A,iPhone 16e 128GB,27.75,36
2025-10-03T17:22:51Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-03T17:22:54Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-10-03T17:22:55Z,Australia,Partner A,iPhone 16 512GB,74.95,24
2025-10-03T17:22:59Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,29.13,36
2025-10-03T17:23:06Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-03T17:23:15Z,Australia,Partner A,AirPods Pro 3,35.75,12
2025-10-03T17:23:16Z,Australia,Partner A,iPad (A16) 256GB,29.13,36
2025-10-03T17:23:21Z,Australia,Partner A,iPad Pro 11-inch (M4) 256GB,56.91,36
2025-10-03T17:23:28Z,Australia,Partner A,iPhone 15 Pro Max 1TB,68.02,36
2025-10-03T17:23:28Z,Australia,Partner A,iPhone 16 128GB,104.08,12
2025-10-03T17:23:31Z,Australia,Partner A,iPhone 16e 256GB,49.95,24
2025-10-03T17:23:31Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-03T17:23:31Z,Australia,Partner A,iPhone 15 Pro Max 512GB,199.91,12
2025-10-03T17:23:34Z,Australia,Partner A,iPhone Air 256GB,74.95,24
2025-10-03T17:23:39Z,Australia,Partner A,iPhone 15 Pro 1TB,63.85,36
2025-10-03T17:23:40Z,Australia,Partner A,iP 17 PM 2TB,158.29,24
2025-10-03T17:23:42Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,87.41,12
2025-10-03T17:23:46Z,Australia,Partner A,iPhone Air 512GB,91.62,24
2025-10-03T17:23:51Z,Australia,Partner A,iP 17 PM 256GB,183.25,12
2025-10-03T17:23:53Z,Australia,Partner A,iPhone 15 Pro 256GB,158.25,12
2025-10-03T17:23:54Z,Australia,Partner A,iPhone 15 Pro Max 256GB,72.87,24
2025-10-03T17:23:56Z,Australia,Partner A,iPhone 15 Pro Max 1TB,229.08,12
2025-10-03T17:23:57Z,Australia,Partner A,iPhone 15 Pro 512GB,54.13,36
2025-10-03T17:24:01Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-10-03T17:24:02Z,Australia,Partner A,iP 17 PM 256GB,61.08,36
2025-10-03T17:24:04Z,Australia,Partner A,iPhone 16 512GB,74.95,24
2025-10-03T17:24:06Z,Australia,Partner A,iPhone 15 Pro Max 256GB,72.87,24
2025-10-03T17:24:13Z,Australia,Partner A,iPhone 15 Pro 256GB,44.41,36
2025-10-03T17:24:15Z,Australia,Partner A,iP 17 PM 256GB,183.25,12
2025-10-03T17:24:20Z,Australia,Partner A,iPhone 16 128GB,104.08,12
2025-10-03T17:24:34Z,Australia,Partner A,iP 17 PM 256GB,91.62,24
2025-10-03T17:24:35Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,44.41,36
2025-10-03T17:24:37Z,Australia,Partner A,iP15P 128,141.58,12
2025-10-03T17:24:37Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-10-03T17:24:40Z,Australia,Partner A,iPhone 15 Pro 1TB,63.85,36
2025-10-03T17:24:41Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,149.91,12
2025-10-03T17:24:44Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-10-03T17:24:44Z,Australia,Partner A,iP 17 PM 2TB,105.52,36
2025-10-03T17:24:47Z,Australia,Partner A,iPhone Air 512GB,183.25,12
2025-10-03T17:24:56Z,Australia,Partner A,iPhone 16 128GB,104.08,12
2025-10-03T17:24:56Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,44.41,36
2025-10-03T17:24:57Z,Australia,Partner A,iPhone 15 Pro Max 256GB,170.75,12
2025-10-03T17:25:00Z,Australia,Partner A,iPhone Air 1TB,216.58,12
2025-10-03T17:25:01Z,Australia,Partner A,iPad Pro 11-inch (M4) 512GB,199.91,12
2025-10-03T17:25:01Z,Australia,Partner A,iPhone Air 256GB,49.97,36
2025-10-03T17:25:02Z,Australia,Partner A,iPhone 16 512GB,49.97,36
2025-10-03T17:25:04Z,Australia,Partner A,iPhone Air 512GB,91.62,24
2025-10-03T17:25:13Z,Australia,Partner A,iP 17 PM 512GB,72.19,36
2025-10-03T17:25:15Z,Australia,Partner A,iPhone 16 128GB,52.04,24
2025-10-03T17:25:22Z,Australia,Partner A,iPhone 15 Pro Max 1TB,229.08,12
2025-10-03T17:25:26Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,74.95,24
2025-10-03T17:25:28Z,Australia,Partner A,iPhone 16 256GB,40.25,36
2025-10-03T17:25:30Z,Australia,Partner A,iPhone 16 256GB,120.75,12
2025-10-03T17:25:35Z,Australia,Partner A,iPhone 16 256GB,40.25,36
2025-10-05T17:09:42Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-05T17:10:07Z,Australia,Partner A,iPhone 15 Pro 256GB,66.62,24
2025-10-05T17:10:16Z,Australia,Partner A,iPhone 16e 512GB,43.02,36
2025-10-05T17:10:18Z,Australia,Partner A,iPad Pro 11-inch (M4) 512GB,199.91,12
2025-10-05T17:10:23Z,Australia,Partner A,iPad Pro 11-inch (M4) 256GB,56.91,36
2025-10-05T17:10:24Z,Australia,Partner A,iPhone 15 Pro Max 512GB,87.45,24
2025-10-05T17:10:25Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-05T17:10:39Z,Australia,Partner A,iPhone 16 128GB,52.04,24
2025-10-05T17:10:41Z,Australia,Partner A,iPad (A16) 256GB,29.13,36
2025-10-05T17:10:42Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-10-05T17:10:51Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,149.91,12
2025-10-05T17:11:02Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,120.75,12
2025-10-05T17:11:06Z,Australia,Partner A,iP 17 PM 256GB,91.62,24
2025-10-05T17:11:07Z,Australia,Partner A,iPhone 15 Pro 256GB,44.41,36
2025-10-05T17:11:14Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-05T17:11:16Z,Australia,Partner A,iPhone 16 256GB,60.37,24
2025-10-05T17:11:16Z,Australia,Partner A,iPhone 17 256GB,38.86,36
2025-10-05T17:11:33Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,44.41,36
2025-10-05T17:11:37Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-10-05T17:11:48Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,120.75,12
2025-10-05T17:11:59Z,Australia,Partner A,iPad (A16) 128GB,35.37,24
2025-10-05T17:12:10Z,Australia,Partner A,iPhone 16 128GB,104.08,12
2025-10-05T17:12:16Z,Australia,Partner A,AirPods Pro 3,17.87,24
2025-10-05T17:12:16Z,Australia,Partner A,AirPods Pro 3,11.91,36
2025-10-05T17:12:16Z,Australia,Partner A,AirPods Pro 3,35.75,12
2025-10-05T17:12:22Z,Australia,Partner A,iPhone 15 Pro Max 512GB,87.45,24
2025-10-05T17:12:27Z,Australia,Partner A,iP 17 PM 2TB,105.52,36
2025-10-05T17:12:28Z,Australia,Partner A,iPhone 15 Pro Max 256GB,72.87,24
2025-10-05T17:12:33Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,74.95,24
2025-10-05T17:12:33Z,Australia,Partner A,iPhone 15 Pro Max 1TB,68.02,36
2025-10-05T17:12:36Z,Australia,Partner A,iPhone 15 Pro Max 1TB,229.08,12
2025-10-05T17:12:37Z,Australia,Partner A,iPhone 15 Pro Max 1TB,102.04,24
2025-10-05T17:12:47Z,Australia,Partner A,iPhone 15 Pro 1TB,95.79,24
2025-10-05T17:12:56Z,Australia,Partner A,AirPods 4 with Active Noise Cancellation,24.91,12
2025-10-05T17:12:56Z,Australia,Partner A,AirPods 4 with Active Noise Cancellation,12.45,24
2025-10-05T17:12:56Z,Australia,Partner A,AirPods 4 with Active Noise Cancellation,8.3,36
2025-10-05T17:13:03Z,Australia,Partner A,iPhone 16e 512GB,129.08,12
2025-10-05T17:13:04Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-05T17:13:04Z,Australia,Partner A,iPad Pro 11-inch (M4) 512GB,99.95,24
2025-10-05T17:13:09Z,Australia,Partner A,iPhone 15 Pro Max 1TB,102.04,24
2025-10-05T17:13:11Z,Australia,Partner A,iPhone Air 256GB,49.97,36
2025-10-05T17:13:20Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-10-05T17:13:20Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,133.25,12
2025-10-05T17:13:22Z,Australia,Partner A,iPhone 16 512GB,49.97,36
2025-10-05T17:13:25Z,Australia,Partner A,iPad Pro 11-inch (M4) 512GB,66.63,36
2025-10-05T17:13:25Z,Australia,Partner A,iPhone 15 Pro Max 512GB,199.91,12
2025-10-05T17:13:27Z,Australia,Partner A,iPhone 16 256GB,60.37,24
2025-10-05T17:13:32Z,Australia,Partner A,iPhone 15 Pro 256GB,44.41,36
2025-10-05T17:13:39Z,Australia,Partner A,iPad Pro 13-inch (M4) 256GB,212.41,12
2025-10-05T17:13:39Z,Australia,Partner A,iPhone 15 Pro 256GB,66.62,24
2025-10-05T17:13:39Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,34.69,36
2025-10-05T17:13:45Z,Australia,Partner A,iP 17 PM 2TB,105.52,36
2025-10-05T17:13:48Z,Australia,Partner A,iPhone 16 128GB,34.69,36
2025-10-05T17:13:50Z,Australia,Partner A,iPhone Air 512GB,61.08,36
2025-10-05T17:13:52Z,Australia,Partner A,iPhone 17 512GB,74.95,24
2025-10-05T17:13:59Z,Australia,Partner A,iP15P 128,38.85,36
2025-10-05T17:14:02Z,Australia,Partner A,iP 17 PM 256GB,183.25,12
2025-10-05T17:14:09Z,Australia,Partner A,AirPods 4,,12
2025-10-05T17:14:09Z,Australia,Partner A,AirPods 4,9.12,24
2025-10-05T17:14:09Z,Australia,Partner A,AirPods 4,,36
2025-10-05T17:14:12Z,Australia,Partner A,iP15P 128,141.58,12
2025-10-05T17:14:16Z,Australia,Partner A,iPhone Air 512GB,91.62,24
2025-10-05T17:14:16Z,Australia,Partner A,iPhone 16 256GB,40.25,36
2025-10-05T17:14:25Z,Australia,Partner A,iPhone 16 128GB,34.69,36
2025-10-05T17:14:30Z,Australia,Partner A,iPhone 16 256GB,40.25,36
2025-10-05T17:14:35Z,Australia,Partner A,iPad Pro 13-inch (M4) 256GB,212.41,12
2025-10-05T17:14:38Z,Australia,Partner A,iP 17 PM 512GB,216.58,12
2025-10-05T17:14:38Z,Australia,Partner A,iPad Pro 13-inch (M4) 512GB,80.52,36
2025-10-05T17:14:39Z,Australia,Partner A,iPhone 15 Pro Max 1TB,68.02,36
2025-10-05T17:14:39Z,Australia,Partner A,iPhone 17 512GB,74.95,24
2025-10-05T17:14:44Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-05T17:14:45Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-10-05T17:14:46Z,Australia,Partner A,iPhone 16 128GB,34.69,36
2025-10-05T17:14:47Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-05T17:14:50Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-05T17:14:51Z,Australia,Partner A,iPhone 16 128GB,104.08,12
2025-10-05T17:14:54Z,Australia,Partner A,iPhone 15 Pro 256GB,44.41,36
2025-10-05T17:14:57Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,133.25,12
2025-10-05T17:14:59Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,52.04,24
2025-10-05T17:15:05Z,Australia,Partner A,iPhone 15 Pro Max 512GB,58.29,36
2025-10-05T17:15:08Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-05T17:15:10Z,Australia,Partner A,iPhone 15 Pro 512GB,81.2,24
2025-10-05T17:15:12Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,133.25,12
2025-10-05T17:15:14Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-10-05T17:15:23Z,Australia,Partner A,iPhone 15 Pro 1TB,95.79,24
2025-10-05T17:15:24Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-05T17:15:27Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,104.08,12
2025-10-05T17:15:28Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-10-05T17:15:28Z,Australia,Partner A,iPhone 16e 512GB,64.54,24
2025-10-05T17:15:29Z,Australia,Partner A,iPad (A16) 128GB,35.37,24
2025-10-05T17:15:32Z,Australia,Partner A,iPhone Air 512GB,183.25,12
2025-10-05T17:15:37Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-10-05T17:15:38Z,Australia,Partner A,iPad Pro 13-inch (M4) 256GB,106.2,24
2025-10-05T17:15:40Z,Australia,Partner A,iPhone 16e 256GB,99.91,12
2025-10-05T17:15:43Z,Australia,Partner A,iP 17 PM 512GB,108.29,24
2025-10-05T17:15:46Z,Australia,Partner A,iPhone Air 512GB,61.08,36
2025-10-05T17:15:48Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-10-05T17:15:50Z,Australia,Partner A,iPhone 15 Pro 1TB,216.58,12
2025-10-05T17:15:50Z,Australia,Partner A,iPhone 15 Pro 512GB,81.2,24
2025-10-05T17:15:55Z,Australia,Partner A,iPhone 16e 512GB,129.08,12
2025-10-05T17:15:55Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,120.75,12
2025-10-05T17:16:03Z,Australia,Partner A,iPhone Air 1TB,216.58,12
2025-10-05T17:16:04Z,Australia,Partner A,iPhone 16 512GB,49.97,36
2025-10-05T17:16:08Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,149.91,12
2025-10-05T17:16:08Z,Australia,Partner A,iPad (A16) 128GB,23.58,36
2025-10-05T17:16:10Z,Australia,Partner A,iP 17 PM 2TB,316.58,12
2025-10-05T17:16:14Z,Australia,Partner A,iPhone 16 512GB,74.95,24
2025-10-05T17:16:14Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-05T17:16:14Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,60.37,24
2025-10-05T17:16:16Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-10-05T17:16:19Z,Australia,Partner A,iP 17 PM 512GB,72.19,36
2025-10-05T17:16:19Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,104.08,12
2025-10-05T17:16:23Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-10-05T17:16:29Z,Australia,Partner A,iPhone 15 Pro 1TB,63.85,36
2025-10-05T17:16:30Z,Australia,Partner A,iPhone 16 128GB,34.69,36
2025-10-05T17:16:30Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-05T17:16:33Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-05T17:16:35Z,Australia,Partner A,iPad Pro 11-inch (M4) 256GB,170.75,12
2025-10-05T17:16:36Z,Australia,Partner A,iPad (A16) 256GB,29.13,36
2025-10-05T17:16:38Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-05T17:16:42Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-05T17:16:42Z,Australia,Partner A,iPad Pro 11-inch (M4) 256GB,56.91,36
2025-10-05T17:16:47Z,Australia,Partner A,iPhone Air 1TB,216.58,12
2025-10-05T17:16:50Z,Australia,Partner A,iPhone Air 1TB,72.19,36
2025-10-05T17:16:54Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-05T17:16:59Z,Australia,Partner A,iPhone 16 128GB,52.04,24
2025-10-05T17:17:03Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-10-05T17:17:07Z,Australia,Partner A,iPhone 16 512GB,49.97,36
2025-10-05T17:17:12Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-05T17:17:13Z,Australia,Partner A,iPhone 15 Pro 512GB,54.13,36
2025-10-05T17:17:14Z,Australia,Partner A,iPhone 15 Pro 1TB,216.58,12
2025-10-05T17:17:17Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-10-05T17:17:22Z,Australia,Partner A,iPhone 17 512GB,74.95,24
2025-10-05T17:17:23Z,Australia,Partner A,iPhone 16e 128GB,27.75,36
2025-10-05T17:17:24Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,52.04,24
2025-10-05T17:17:28Z,Australia,Partner A,iP15P 128,141.58,12
2025-10-05T17:17:32Z,Australia,Partner A,iP 17 PM 1TB,249.91,12
2025-10-05T17:17:34Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-05T17:17:35Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-05T17:17:37Z,Australia,Partner A,iP15P 128,141.58,12
2025-10-05T17:17:40Z,Australia,Partner A,iPhone 15 Pro Max 256GB,170.75,12
2025-10-05T17:17:43Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-05T17:17:45Z,Australia,Partner A,iPhone 16e 128GB,41.62,24
2025-10-05T17:17:48Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,52.04,24
2025-10-05T17:17:52Z,Australia,Partner A,iPhone 15 Pro 512GB,81.2,24
2025-10-05T17:17:52Z,Australia,Partner A,iPhone 16 512GB,74.95,24
2025-10-05T17:17:56Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,74.95,24
2025-10-05T17:17:56Z,Australia,Partner A,iPhone 16e 512GB,64.54,24
2025-10-05T17:17:59Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,104.08,12
2025-10-05T17:18:00Z,Australia,Partner A,iPhone 16 256GB,60.37,24
2025-10-05T17:18:02Z,Australia,Partner A,iPhone 16e 256GB,33.3,36
2025-10-05T17:18:07Z,Australia,Partner A,iPhone 16 256GB,120.75,12
2025-10-05T17:18:13Z,Australia,Partner A,iPhone 15 Pro Max 512GB,58.29,36
2025-10-05T17:18:14Z,Australia,Partner A,iP 17 PM 512GB,108.29,24
2025-10-05T17:18:18Z,Australia,Partner A,iPhone 16 128GB,52.04,24
2025-10-05T17:18:22Z,Australia,Partner A,iPad Pro 13-inch (M4) 512GB,120.79,24
2025-10-05T17:18:22Z,Australia,Partner A,iPhone 16 128GB,52.04,24
2025-10-05T17:18:24Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-05T17:18:24Z,Australia,Partner A,iPhone 15 Pro Max 1TB,229.08,12
2025-10-05T17:18:27Z,Australia,Partner A,iPhone 15 Pro Max 512GB,199.91,12
2025-10-05T17:18:34Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,44.41,36
2025-10-05T17:18:47Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-10-05T17:18:49Z,Australia,Partner A,iPhone 15 Pro 512GB,54.13,36
2025-10-05T17:18:51Z,Australia,Partner A,iPhone 15 Pro Max 256GB,72.87,24
2025-10-05T17:18:53Z,Australia,Partner A,iPhone 15 Pro Max 1TB,68.02,36
2025-10-05T17:18:53Z,Australia,Partner A,iPhone 16 128GB,104.08,12
2025-10-05T17:19:00Z,Australia,Partner A,iPhone Air 1TB,216.58,12
2025-10-05T17:19:03Z,Australia,Partner A,iPhone Air 512GB,91.62,24
2025-10-05T17:19:03Z,Australia,Partner A,iP15P 128,38.85,36
2025-10-05T17:19:05Z,Australia,Partner A,iPhone 16 512GB,149.91,12
2025-10-05T17:19:10Z,Australia,Partner A,iPad Pro 11-inch (M4) 512GB,99.95,24
2025-10-05T17:19:13Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-05T17:19:14Z,Australia,Partner A,iP 17 PM 1TB,249.91,12
2025-10-05T17:19:19Z,Australia,Partner A,iPhone 16 256GB,120.75,12
2025-10-05T17:19:24Z,Australia,Partner A,iPhone 16 256GB,60.37,24
2025-10-05T17:19:26Z,Australia,Partner A,iPad Pro 13-inch (M4) 512GB,80.52,36
2025-10-05T17:19:28Z,Australia,Partner A,iP 17 PM 2TB,105.52,36
2025-10-05T17:19:29Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-05T17:19:32Z,Australia,Partner A,iPad Pro 13-inch (M4) 512GB,120.79,24
2025-10-05T17:19:33Z,Australia,Partner A,iPhone 16 256GB,120.75,12
2025-10-05T17:19:43Z,Australia,Partner A,iPhone 15 Pro Max 1TB,102.04,24
2025-10-05T17:19:50Z,Australia,Partner A,iP 17 PM 1TB,83.3,36
2025-10-05T17:19:50Z,Australia,Partner A,iPhone 15 Pro Max 256GB,48.57,36
2025-10-05T17:19:53Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-10-05T17:19:55Z,Australia,Partner A,iPhone 16e 256GB,49.95,24
2025-10-05T17:19:56Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,60.37,24
2025-10-05T17:19:58Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-10-05T17:20:05Z,Australia,Partner A,iPhone Air 512GB,183.25,12
2025-10-05T17:20:05Z,Australia,Partner A,iPhone 16 512GB,49.97,36
2025-10-05T17:20:05Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,52.04,24
2025-10-05T17:20:11Z,Australia,Partner A,iP 17 PM 256GB,91.62,24
2025-10-05T17:20:12Z,Australia,Partner A,iPhone 15 Pro 256GB,158.25,12
2025-10-05T17:20:14Z,Australia,Partner A,iP 17 PM 256GB,61.08,36
2025-10-05T17:20:16Z,Australia,Partner A,iPhone Air 256GB,74.95,24
2025-10-05T17:20:19Z,Australia,Partner A,iPhone 16 512GB,149.91,12
2025-10-05T17:20:20Z,Australia,Partner A,iPhone 15 Pro 256GB,66.62,24
2025-10-05T17:20:24Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-10-05T17:20:26Z,Australia,Partner A,iPhone Air 512GB,91.62,24
2025-10-05T17:20:26Z,Australia,Partner A,iPhone 16 256GB,120.75,12
2025-10-05T17:20:26Z,Australia,Partner A,iPhone 17 256GB,38.86,36
2025-10-05T17:20:35Z,Australia,Partner A,iPad Pro 13-inch (M4) 512GB,241.58,12
2025-10-05T17:20:38Z,Australia,Partner A,iP 17 PM 2TB,158.29,24
2025-10-05T17:20:39Z,Australia,Partner A,AirPods Pro 2,11.08,36
2025-10-05T17:20:39Z,Australia,Partner A,AirPods Pro 2,33.25,12
2025-10-05T17:20:39Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-05T17:20:39Z,Australia,Partner A,AirPods Pro 2,16.62,24
2025-10-05T17:20:45Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-10-05T17:20:50Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-10-05T17:20:51Z,Australia,Partner A,iPhone Air 512GB,183.25,12
2025-10-05T17:20:55Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-05T17:20:58Z,Australia,Partner A,iP15P 128,38.85,36
2025-10-05T17:20:58Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-05T17:21:00Z,Australia,Partner A,iPhone 15 Pro Max 256GB,72.87,24
2025-10-05T17:21:01Z,Australia,Partner A,iPhone 16 256GB,40.25,36
2025-10-05T17:21:03Z,Australia,Partner A,iPad (A16) 128GB,23.58,36
2025-10-05T17:21:06Z,Australia,Partner A,iPhone 16 512GB,74.95,24
2025-10-05T17:21:09Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-10-05T17:21:14Z,Australia,Partner A,iPhone 17 256GB,116.58,12
2025-10-05T17:21:14Z,Australia,Partner A,iPhone 15 Pro Max 512GB,87.45,24
2025-10-05T17:21:18Z,Australia,Partner A,iPhone 17 256GB,58.29,24
